 ASCII output data for Electronics Workbench circuit lpf2.ewb
        Time           V1           V2           V3           V4
      4.5815      6.50033      6.49429      6.48539       6.4829
       4.582      6.49723      6.49415      6.48554      6.48296
      4.5825      6.49537      6.49398      6.48568      6.48303
       4.583      6.49165      6.49373      6.48581       6.4831
      4.5835      6.48917      6.49343      6.48593      6.48316
       4.584      6.48421      6.49304      6.48603      6.48323
      4.5845      6.48297      6.49263      6.48612      6.48331
       4.585      6.47987      6.49218       6.4862      6.48338
      4.5855      6.47801       6.4917      6.48627      6.48345
       4.586      6.47429      6.49116      6.48632      6.48352
      4.5865      6.46871      6.49051      6.48635      6.48359
       4.587      6.46685      6.48985      6.48637      6.48365
      4.5875      6.46747      6.48923      6.48638      6.48372
       4.588      6.46375      6.48856      6.48637      6.48378
      4.5885      6.46313       6.4879      6.48634      6.48385
       4.589      6.45941      6.48718      6.48631      6.48391
      4.5895      6.45817      6.48647      6.48625      6.48396
        4.59      6.45693      6.48576      6.48619      6.48402
      4.5905      6.45569      6.48505      6.48611      6.48407
       4.591      6.45507      6.48436      6.48602      6.48412
      4.5915      6.45445      6.48369      6.48592      6.48416
       4.592      6.45693       6.4831      6.48581       6.4842
      4.5925      6.45507      6.48249       6.4857      6.48424
       4.593      6.45321      6.48187      6.48557      6.48427
      4.5935      6.45197      6.48124      6.48544       6.4843
       4.594      6.45259      6.48066       6.4853      6.48432
      4.5945      6.44825      6.47999      6.48515      6.48434
       4.595      6.44515      6.47928      6.48499      6.48436
      4.5955      6.44453      6.47859      6.48482      6.48437
       4.596      6.44515      6.47793      6.48465      6.48438
      4.5965      6.44453      6.47729      6.48447      6.48438
       4.597      6.44329      6.47665      6.48428      6.48438
      4.5975      6.44267      6.47602      6.48408      6.48437
       4.598      6.44453      6.47546      6.48388      6.48436
      4.5985      6.44329      6.47489      6.48368      6.48434
       4.599      6.44453      6.47437      6.48347      6.48432
      4.5995      6.44391      6.47385      6.48326      6.48429
         4.6      6.44453      6.47338      6.48305      6.48426
      4.6005      6.44453      6.47291      6.48284      6.48423
       4.601      6.44701      6.47253      6.48263      6.48419
      4.6015      6.44639      6.47214      6.48241      6.48415
       4.602      6.44701      6.47178       6.4822       6.4841
      4.6025      6.44825      6.47147      6.48199      6.48405
       4.603      6.44701      6.47113      6.48178      6.48399
      4.6035      6.44887      6.47085      6.48157      6.48393
       4.604      6.44949      6.47059      6.48136      6.48387
      4.6045      6.45507      6.47047      6.48116       6.4838
       4.605      6.45383      6.47032      6.48096      6.48373
      4.6055      6.45941      6.47031      6.48077      6.48366
       4.606      6.46375       6.4704      6.48059      6.48359
      4.6065      6.46685      6.47056      6.48042      6.48351
       4.607      6.46933      6.47076      6.48027      6.48343
      4.6075      6.47181      6.47101      6.48012      6.48335
       4.608      6.47801      6.47139      6.47999      6.48327
      4.6085      6.48111      6.47182      6.47987      6.48318
       4.609      6.48855      6.47241      6.47977       6.4831
      4.6095      6.49227      6.47305      6.47968      6.48302
        4.61      6.49351       6.4737      6.47962      6.48293
      4.6105      6.50033      6.47447      6.47957      6.48285
       4.611      6.50157      6.47524      6.47955      6.48277
      4.6115      6.50219      6.47598      6.47954      6.48269
       4.612      6.50715      6.47681      6.47954      6.48262
      4.6125      6.50901      6.47764      6.47957      6.48254
       4.613      6.51459      6.47857      6.47962      6.48247
      4.6135      6.51583      6.47948      6.47968       6.4824
       4.614      6.51893      6.48043      6.47976      6.48234
      4.6145      6.52079      6.48137      6.47986      6.48228
       4.615      6.52513      6.48238      6.47997      6.48222
      4.6155      6.53009      6.48346      6.48011      6.48217
       4.616      6.52947      6.48448      6.48026      6.48212
      4.6165      6.53195      6.48552      6.48043      6.48208
       4.617      6.53443      6.48656      6.48061      6.48205
      4.6175      6.53443      6.48757      6.48081      6.48202
       4.618      6.53691      6.48859      6.48103      6.48199
      4.6185      6.53691      6.48956      6.48125      6.48197
       4.619      6.53939      6.49056      6.48149      6.48196
      4.6195      6.53567      6.49142      6.48174      6.48196
        4.62      6.53195      6.49216      6.48199      6.48196
      4.6205      6.53381      6.49292      6.48225      6.48196
       4.621      6.53505      6.49367      6.48252      6.48198
      4.6215      6.53505       6.4944      6.48279        6.482
       4.622      6.53319      6.49505      6.48306      6.48202
      4.6225      6.53443      6.49571      6.48334      6.48205
       4.623      6.53195      6.49628      6.48362      6.48209
      4.6235      6.53009      6.49679      6.48389      6.48214
       4.624      6.52637       6.4972      6.48417      6.48219
      4.6245      6.52327      6.49751      6.48444      6.48224
       4.625      6.52575      6.49788      6.48471       6.4823
      4.6255      6.52017       6.4981      6.48497      6.48237
       4.626      6.51397      6.49818      6.48523      6.48244
      4.6265      6.51459      6.49826      6.48547      6.48251
       4.627      6.51025      6.49825      6.48571      6.48259
      4.6275      6.50591      6.49814      6.48593      6.48267
       4.628      6.49847      6.49786      6.48614      6.48275
      4.6285      6.49289      6.49747      6.48633      6.48284
       4.629      6.48855        6.497       6.4865      6.48293
      4.6295      6.48421      6.49644      6.48666      6.48302
        4.63      6.47987      6.49582      6.48679      6.48311
      4.6305      6.47553      6.49512       6.4869      6.48321
       4.631      6.47119      6.49436        6.487       6.4833
      4.6315      6.46623      6.49352      6.48707      6.48339
       4.632      6.46189      6.49261      6.48711      6.48348
      4.6325      6.45693      6.49163      6.48714      6.48357
       4.633      6.45507      6.49065      6.48714      6.48366
      4.6335      6.45011       6.4896      6.48711      6.48374
       4.634      6.44639      6.48852      6.48707      6.48382
      4.6345      6.44391      6.48742        6.487       6.4839
       4.635      6.44081       6.4863      6.48691      6.48397
      4.6355      6.44081      6.48522       6.4868      6.48404
       4.636      6.43585      6.48408      6.48668      6.48411
      4.6365      6.43213       6.4829      6.48653      6.48416
       4.637      6.43027      6.48173      6.48636      6.48422
      4.6375      6.43213      6.48066      6.48617      6.48427
       4.638      6.42903      6.47956      6.48597      6.48431
      4.6385      6.43275      6.47859      6.48575      6.48434
       4.639      6.43089      6.47762      6.48553      6.48437
      4.6395      6.43399      6.47676      6.48529      6.48439
        4.64      6.43337      6.47593      6.48505      6.48441
      4.6405      6.43275      6.47511       6.4848      6.48442
       4.641      6.43461      6.47437      6.48454      6.48442
      4.6415      6.43895      6.47376      6.48428      6.48442
       4.642      6.44267      6.47327      6.48402      6.48441
      4.6425      6.44453      6.47283      6.48376      6.48439
       4.643      6.44639      6.47246      6.48351      6.48437
      4.6435      6.44887      6.47215      6.48326      6.48434
       4.644      6.45259      6.47195      6.48301      6.48431
      4.6445      6.44887      6.47165      6.48277      6.48427
       4.645      6.45259      6.47146      6.48254      6.48423
      4.6455      6.45693      6.47137      6.48231      6.48418
       4.646      6.45569      6.47125      6.48209      6.48413
      4.6465      6.46065      6.47125      6.48188      6.48408
       4.647      6.46499      6.47135      6.48168      6.48402
      4.6475      6.46561      6.47146      6.48149      6.48396
       4.648      6.46933      6.47164      6.48131      6.48389
      4.6485      6.47243      6.47189      6.48115      6.48383
       4.649      6.47491      6.47218        6.481      6.48376
      4.6495      6.47615      6.47248      6.48086      6.48369
        4.65      6.47801       6.4728      6.48073      6.48361
      4.6505      6.48111      6.47319      6.48062      6.48354
       4.651      6.48545      6.47366      6.48052      6.48347
      4.6515      6.48793      6.47416      6.48044      6.48339
       4.652      6.48979      6.47468      6.48037      6.48332
      4.6525      6.49351      6.47526      6.48032      6.48325
       4.653      6.49165      6.47577      6.48028      6.48317
      4.6535      6.49537      6.47634      6.48025       6.4831
